Page,Section,Description,Filename,Uploader,Date
194,POP 80's (Music S-Z),Sentimental Street,sentimental.mus,STEAK1,09/17/86
194,POP 80's (Music S-Z),Sentimental Streets,sent/street.mus,BlkPanther,07/12/86
194,POP 80's (Music S-Z),Separate Lives-P. Collins,separate.mus,STEAK1,09/17/86
194,POP 80's (Music S-Z),Separate Ways Journey*,sepmate.mus,Music man1,08/27/89
194,POP 80's (Music S-Z),Seventeen-Winger,seventeen.mus,DCSTARnCPR,05/09/89
194,POP 80's (Music S-Z),Sexy + 17-Stray Cats,sexy + 17.mus,Herb D1,08/22/87
194,POP 80's (Music S-Z),Shake the Disease E*,shakedisease.mus,SCAMMER1,04/09/89
194,POP 80's (Music S-Z),Shake you Down,shake u down.mus,DavidFSO,02/10/88
194,POP 80's (Music S-Z),Shake/Disease-Depeche E,shakedisease.mus,SCAMMER1,04/16/89
194,POP 80's (Music S-Z),She Blinded Me with Scien,science.mus,FritzDeCat,07/17/86
194,POP 80's (Music S-Z),She Blinded Me/Science,blindscience.mus,ANT19S,01/06/89
194,POP 80's (Music S-Z),She Blinded Me/Science *,science.mus,PaulL24,02/27/88
194,POP 80's (Music S-Z),She Bop-C.Lauper *,she bop.mus,David37,01/17/88
194,POP 80's (Music S-Z),She Works Hard Money,works hard.mus,Music man1,08/27/89
194,POP 80's (Music S-Z),She's Like the Wind,she/wind.mus,CruzNVesel,05/31/88
194,POP 80's (Music S-Z),Silhouette *,silhouette.mus,SirJon,05/08/89
194,POP 80's (Music S-Z),Silhouette-Kenny G-Mono *,stlhouette.mus,DCSTARnCPR,12/28/88
194,POP 80's (Music S-Z),Silhouette-Remix,silhouct tc2.mus,JJMcVice,06/14/87
194,POP 80's (Music S-Z),Simply lrresistable *,irrcsistible.sal,SeanF,08/28/88
194,POP 80's (Music S-Z),Singer ln/RockNRoll Band,singer/band.mus,VoidIndigo,10/20/86
194,POP 80's (Music S-Z),Smalltown-J Couger,smalltown.mus,STEAK1,09/16/86
194,POP 80's (Music S-Z),So Alive - Love & Rockets,so alive.mus,Inconnu K,08/18/89
194,POP 80's (Music S-Z),Some Like It Hot,somelikehot.mus,Brian Mack,10/30/86
194,POP 80's (Music S-Z),Somebody-Depeche Mode,somebody.mus,SCAMMER1,02/19/89
194,POP 80's (Music S-Z),Somebody-Depeche Mode,somebody.mus,SCAMMER1,04/16/89
194,POP 80's (Music S-Z),Something About You-L42,something.mus,Mike W1,07/13/86
194,POP 80's (Music S-Z),Something I Should Know?,isthere.mus,Whatadude,10/25/86
194,POP 80's (Music S-Z),Something In The Air,air.rmx.mus,Ed Grimely,03/18/87
194,POP 80's (Music S-Z),Sometimes A Fantasy Joel,some/fantasy.mus,She Elf,01/13/90
194,POP 80's (Music S-Z),Sometimes Wben We Touch,when wetouch.mus,TimV6,01/16/89
194,POP 80's (Music S-Z),Sometimes/Snows in April,snowiapril.mus,FritzDeCat,07/27/86
194,POP 80's (Music S-Z),Songbird,songbird.mus,DCSTARnCPR,07/04/87
194,POP 80's (Music S-Z),Songbird,songbird.mus,Chuck Duck,02/15/89
194,POP 80's (Music S-Z),Songbird-Kenny G,songbird.mus,JJMcVice,06/14/89
194,POP 80's (Music S-Z),Space Age Love Song,space/song.mus,Collecting,04/09/87
194,POP 80's (Music S-Z),SpiritslnTheMaterialWorld,spirits.mus,STEAK1,09/16/86
194,POP 80's (Music S-Z),Starmaker,starmaker.mus,KILLER21,01/07/88
194,POP 80's (Music S-Z),Starship Trooper - GaryO*,starship.mus,Tiberius,07/16/89
194,POP 80's (Music S-Z),State of the Heart,state/heart.mus,STEAK1,09/16/86
194,POP 80's (Music S-Z),Stay the Night-Chicago,stay;night.mus,GSP,10/11/88
194,POP 80's (Music S-Z),Staying Together-Gibson,together.mus,MikeB120,03/09/89
194,POP 80's (Music S-Z),Stick Around,stick v2.mus,Q Deity,11/01/86
194,POP 80's (Music S-Z),Stick Around-Lennon,stickarnd.mus,Mike W1,07/13/86
194,POP 80's (Music S-Z),Stiletto Billy Joel,stiletto.mus,She Elf,01/13/90
194,POP 80's (Music S-Z),Strange Love DepecheModeE,strangelove.mus,SCAMMER1,06/01/89
195,POP 80's (Music S-Z),Strange Relationship,relationship.mus,FritzDeCat,11/03/87
195,POP 80's (Music S-Z),Stripped-Depeche Mode E*,stripped.mus,SCAMMER1,06/01/89
195,POP 80's (Music S-Z),Subdivisions Remix,suhdivs-rmx.mus,RobR,07/01/87
195,POP 80's (Music S-Z),Subdivisions-Rush,suhdivisions.mus,Power3,06/27/87
195,POP 80's (Music S-Z),Sugar Walls-Sheena Easton,sugar walls.mus,FritzDeCat,07/02/86
195,POP 80's (Music S-Z),Super Freak,super freak.mus,GeorgeL11,04/01/87
195,POP 80's (Music S-Z),Sweet Dreams-Eurythmics,sweet dreams.mus,KennyJr,02/07/87
195,POP 80's (Music S-Z),Sweet Talkin' Woman,swttlkwmn.mus,VrtrStMusc,07/01/90
195,POP 80's (Music S-Z),Syncronicity Police *,synrronirity.mus,DyMenSia,07/29/90
195,POP 80's (Music S-Z),Take It To the Top,taketothetop.mus,Railbird1,10/03/88
195,POP 80's (Music S-Z),Take Me Home-Phil Collins,take me home.mus,STEAK1,09/17/86
195,POP 80's (Music S-Z),Take Me With You-Prince,take me w/u.mus,FritzDeCat,07/10/86
195,POP 80's (Music S-Z),Take On Me- A-ha,take on me.mus,Void Indigo,10/21/86
195,POP 80's (Music S-Z),Take On Me-AhHa *,take on nte.mus,JeffG30,07/08/88
195,POP 80's (Music S-Z),That's All,thats all.mus,Dr Porsche,06/01/87
195,POP 80's (Music S-Z),That's What Friends R For,friends.mus,LES INC,11/18/86
195,POP 80's (Music S-Z),That's What Friends/For,friends/for.mus,Spiecher,10/19/87
195,POP 80's (Music S-Z),That's What Friends/For,friends r/4.mus,Herb D1,08/22/87
195,POP 80's (Music S-Z),Thats All - Genesis,thatsall.sal,Lorelei5,09/06/90
195,POP 80's (Music S-Z),The Ladder-Prince,the ladder.mus,FritzDeCat,07/10/86
195,POP 80's (Music S-Z),The Power of Love,power/love.mus,Spiecher,08/09/87
195,POP 80's (Music S-Z),The Rhythm Is Gonna Getya,the rythm.mus,Cyclone3,03/16/90
195,POP 80's (Music S-Z),The Sandman *,sandman.mus,VeeGER2,02/16/88
195,POP 80's (Music S-Z),The Search Is Over,search/over.mus,STEAK1,09/16/86
195,POP 80's (Music S-Z),The Search is Over,search/over.mus,Herb D1,05/10/87
195,POP 80's (Music S-Z),The Trees,the trees.sal,CYGNUS2,07/09/87
195,POP 80's (Music S-Z),The Wanderer,the wanderer.mus,Spiecher,07/09/87
195,POP 80's (Music S-Z),The Way It Is,thewayitis.mus,ZBeard JAS,05/28/87
195,POP 80's (Music S-Z),The West Side-PhilCollins,the westside.mus,ChuckC5,02/01/87
195,POP 80's (Music S-Z),These Dreams,these dreams.mus,Kelly F,05/21/87
195,POP 80's (Music S-Z),Things Can Only Get Bettr,get better.mus,STEAK1,09/16/86
195,POP 80's (Music S-Z),Things You Said-Depeche E,thingsyasaid.mus,SCAMMER1,06/01/89
195,POP 80's (Music S-Z),This Feeling Will Last...,thisfeeling.mus,STEAK2,11/10/86
195,POP 80's (Music S-Z),This Must Be The Place,this/place.mus,Michael F,04/05/87
195,POP 80's (Music S-Z),This Time I Know Real *,time/4 real.mus,DCSTARnCPR,08/10/89
195,POP 80's (Music S-Z),This is the Day,this is day.mus,GeorgeF27,08/01/89
195,POP 80's (Music S-Z),Time For Me To Fly REO*,time2ny.mus,VctrStMusc,11/21/89
195,POP 80's (Music S-Z),To Be - Montreux,to be.mus,FlammaBill,01/18/88
195,POP 80's (Music S-Z),To Be A Man - Boston,to be a man.mus,JackB35,07/15/88
195,POP 80's (Music S-Z),To Live & Die in L.A.,live/die rmx.mus,RichardL43,01/21/89
195,POP 80's (Music S-Z),Together As One,together.mus,NY RICAN,04/23/87
195,POP 80's (Music S-Z),Tonight It's You,tonite its u.mus,STEAK1,07/16/86
195,POP 80's (Music S-Z),Tonight's the Night,tonight.mus,AXYS,05/10/87
195,POP 80's (Music S-Z),Too Many Times,too many.mus,Archetect,07/13/86
195,POP 80's (Music S-Z),Too Much Information,to much info.mus,STEAK1,09/17/86
195,POP 80's (Music S-Z),Touch Me,touch me.mus,RobR,05/31/87
195,POP 80's (Music S-Z),"Trickle, Trickle",It rickle.mus,DCSTARnCPR,04/07/87
195,POP 80's (Music S-Z),True Blue,true blue.mus,Spiecher,08/13/87
195,POP 80's (Music S-Z),True Colors C Lauper *,true colors.mus,Tx general,03/17/90
195,POP 80's (Music S-Z),True Colors-C.Lauper,true colors.mus,Diz Cop,11/12/86
195,POP 80's (Music S-Z),True Faith-New Order E,true faith.mus,SCAMMER1,04/16/89
195,POP 80's (Music S-Z),Tryin To Get The Feeling,try2getfeel.mus,MR RIGHT 7,05/18/90
195,POP 80's (Music S-Z),Tuscany Suzanne Ciani *,tuscan/.mus,SpringMist,09/18/89
195,POP 80's (Music S-Z),Two Songs by O.M.D.,omd songs.lnx,Vangelis,02/02/87
195,POP 80's (Music S-Z),Under the Cherry Moon,cherry moon.mus,FritzDeCat,07/26/86
195,POP 80's (Music S-Z),Union of the Snake-Duran,union/snake.mus,STEAK1,09/17/86
195,POP 80's (Music S-Z),Uptown Girl,uptown girl.mus,La Somhra,05/24/87
195,POP 80's (Music S-Z),Uptown Girl- Joel,uptown.mus,Music man3,10/02/89
195,POP 80's (Music S-Z),UptownGiri-Billy Joel,uptown girl.mus,Peggy r,10/06/86
195,POP 80's (Music S-Z),Use It or Lose It,use/lose it.mus,STEAK1,09/17/86
195,POP 80's (Music S-Z),Vacation-Go Go's E*,vacation.mus,TimV6,05/18/89
195,POP 80's (Music S-Z),Valerie,valerie.sal,DCSTARnCPR,01/21/88
195,POP 80's (Music S-Z),Valerie,valerie/ssl.mus,Suicidal S,05/26/88
195,POP 80's (Music S-Z),Valotte-Julian Lennon,valotte.mus,STEAK1,09/16/86
195,POP 80's (Music S-Z),Venus -Shocking Blue,venus.mus,Dr J5,09/04/86
195,POP 80's (Music S-Z),Vienna Calling - Falco,vienna/call.mus,Comander C,09/01/86
196,POP 80's (Music S-Z),Vienna Calling-Falco,vienna v2.mus,Command Cp,11/25/86
196,POP 80's (Music S-Z),Vital Signs-RUSH,vital signs.mus,Peacemont,04/25/87
196,POP 80's (Music S-Z),Voices Carry-'Til Tuesday,voices carry.mus,STEAK1,09/16/86
196,POP 80's (Music S-Z),Wake Me Up Before You Go,wake me up.mus,PaulB57,12/01/87
196,POP 80's (Music S-Z),Wake Me Up/You GoGo-WHAM,you gogo.mus,Railbird1,03/22/88
196,POP 80's (Music S-Z),Walk Down Your Street,walk/street.mus,ArleyG,05/27/87
196,POP 80's (Music S-Z),Walking in the Sunshine *,walk/sunshin.mus,Kcorb,02/03/89
196,POP 80's (Music S-Z),Wanted Dead or Alive,wanted.mus,lnfintium,10/03/87
196,POP 80's (Music S-Z),Wanted-Dead/Alive,wanted.mus,Captn ZZap,08/01/87
196,POP 80's (Music S-Z),We Are the World,the world.mus,NickZ,07/03/86
196,POP 80's (Music S-Z),We Built This City,built c. rmx.mus,GeorgeL11,04/01/87
196,POP 80's (Music S-Z),We Got the Beat,we got.rmx.mus,GeorgeL11,04/01/87
196,POP 80's (Music S-Z),We Got the Beat-Go Go's,we got/beat.mus,TimV6,12/11/88
196,POP 80's (Music S-Z),What Have You Done For Me,done for me.mus,FritzDeCat,07/14/86
196,POP 80's (Music S-Z),What Is Love-HowardJones*,what is love.mus,UnderATree,03/10/88
196,POP 80's (Music S-Z),Wheel In The Sky Journy*,wheel in sky.mus,Music man3,08/07/90
196,POP 80's (Music S-Z),Wheel in the Sky-Journey,wheel in sky.mus,GSI,10/09/88
196,POP 80's (Music S-Z),When Children Cry *,children/cry.mus,VeeGER2,05/16/89
196,POP 80's (Music S-Z),When Im Back On My Feet *,backonmyfeet.sal,DC STARR,08/10/90
196,POP 80's (Music S-Z),Who Medley,who medley.mus,Skeebum,11/05/88
196,POP 80's (Music S-Z),Who's Johnny-EIDeBarge,johnny.mus,Diz Cop,02/03/87
196,POP 80's (Music S-Z),Whoever's in New England,in new engl.mus,Tollman,04/12/89
196,POP 80's (Music S-Z),Why Can't This Be Love*,this be love.mus,NeilV,11/19/88
196,POP 80's (Music S-Z),Why Worry- Dire Straits,why worry.mus,Peggy r,09/07/86
196,POP 80's (Music S-Z),Wildest Dreams,wildest drms.mus,Ruxl,02/15/89
196,POP 80's (Music S-Z),Wind Beneath My Wings,windheneath.mus,CatHouse,02/28/88
196,POP 80's (Music S-Z),Windsong John Denver,w1ndsong.mus,She Elf,05/15/90
196,POP 80's (Music S-Z),Wings Of Love,wings o love.mus,JAY15,01/13/87
196,POP 80's (Music S-Z),Wish You Were Here*,wish u/here.mus,Archmagus,10/01/89
196,POP 80's (Music S-Z),With Or Without You-U2,with-w/o you.mus,Michael r,04/17/87
196,POP 80's (Music S-Z),With Without You-U2 *,w/or w/out u.mus,Hamlet2,02/08/89
196,POP 80's (Music S-Z),Word Up*,word up.mus,JoeF8,11/26/87
196,POP 80's (Music S-Z),Word Up/Remixed,word up/rmx.mus,Trekie Fan,11/23/86
196,POP 80's (Music S-Z),Words Get In the Way,words in way.mus,BlkPanther,10/17/86
196,POP 80's (Music S-Z),Would I Lie 2 U-Eurythmic,wouldi lie2u.mus,Collecting,12/08/86
196,POP 80's (Music S-Z),Wrapped Around/Finger,wrapfinger.mus,FrancisS2,02/18/89
196,POP 80's (Music S-Z),YYZ- Rush,yyz.mus,Power3,06/18/87
196,POP 80's (Music S-Z),YYZ- Rush,yy;.mus,CYGNUS2,08/09/87
196,POP 80's (Music S-Z),You Can Go Now- D.Meece,you can go.mus,Archetect,08/12/86
196,POP 80's (Music S-Z),You Can't Hurry Love,nohurry/love.mus,TimV6,01/24/89
196,POP 80's (Music S-Z),You Can't Touch This,cantouchthis.mus,ElectroSID,07/29/90
196,POP 80's (Music S-Z),You Crack Me Up HLewis *,crack me up.mus,Ampix,06/03/90
196,POP 80's (Music S-Z),You Give Love a Bad Name,yougivelove.mus,Michael F,12/05/86
196,POP 80's (Music S-Z),You Give Love/Bad Name,yougivelove7.mus,Slick sam,05/08/87
196,POP 80's (Music S-Z),You Know I Love You,u no i luv u.mus,Jason b3,12/24/86
196,POP 80's (Music S-Z),You Might Think lm Crazy,you might.mus,LI Dave,12/16/89
196,POP 80's (Music S-Z),You Spin Me Round,you spin me.mus,STEAK1,09/17/86
196,POP 80's (Music S-Z),You Spin Me Round,spin.mus,Bloodsongl,08/13/87
196,POP 80's (Music S-Z),Your Love Is Driving Me ..,drivnmecrazy.mus,Michael F,08/07/86
196,POP 80's (Music S-Z),Your Wildest Dreams,wildestdream.mus,FINS,08/07/86
196,POP 80's (Music S-Z),YourWildestDreams-M.Biues,your wildest.mus,Void Indigo,10/21/86
196,POP 80's (Words A-H),1-2-3 *,1-2-3.sal,DCSTARnCPR,08/07/88
196,POP 80's (Words A-H),18 and Life - Skid Row *,18 and life.sal,Sadist,03/05/90
196,POP 80's (Words A-H),A Groovy Kind of Love,groovy/love.sal,DCSTARnCPR,11/02/88
196,POP 80's (Words A-H),A Hazy Shade of Winter *,hazy shade.sal,DCSTARnCPR,02/19/88
196,POP 80's (Words A-H),AJA Steely Dan st**,aJa.msw,Whole Note,08/08/90
196,POP 80's (Words A-H),Abacab-Genesis *,abacab.sal,ScottM25,10/18/87
196,POP 80's (Words A-H),After All*,afterall.sal,BIGSQUEEZE,09/02/90
196,POP 80's (Words A-H),All Around The World *,allarndworld.sal,DC STARR,04/26/90
196,POP 80's (Words A-H),All I Wauna Do .. Love *,all/wanna do.sal,DC STARR,06/11/90
196,POP 80's (Words A-H),All My Life LRonstadt *,all my life.sal,DC STARR,03/17/90
196,POP 80's (Words A-H),All Or Nothing MilliVan *,all/nothing.sal,SID EDITOR,03/27/90
196,POP 80's (Words A-H),Alone - Heart,alone.sal,ScottM25,07/28/87
196,POP 80's (Words A-H),Alone - Heart,alone.sal,DCSTARnCPR,07/16/87
197,POP 80's (Words A-H),Alright Janet Jackson *,alright.sal,SID EDITOR,05/31/90
197,POP 80's (Words A-H),Alright Janet Jacoson *,alright.mono.sal,Mikie J,07/29/90
197,POP 80's (Words A-H),Always,always.sal,DCSTARnCPR,05/19/87
197,POP 80's (Words A-H),Always-Atlantic Starr,always.sal,NickZ,06/13/87
197,POP 80's (Words A-H),Amanda,amanda.sal,DCSTARnCPR,06/06/87
197,POP 80's (Words A-H),American Storm BSeger,amer/storm.sal,Lorelei5,08/19/90
197,POP 80's (Words A-H),Angel - Madonna,angel.sal,Willie10,07/14/89
197,POP 80's (Words A-H),Angel Eyes-J.Healey *,angel eyes.sal,SeanF,09/01/89
197,POP 80's (Words A-H),Angel of Harlem-Mono,angel/harlem.sal,DCSTARnCPR,03/03/89
197,POP 80's (Words A-H),Angel-Mono,angeL.sal,DCSTARnCPR,01/19/89
197,POP 80's (Words A-H),Angel/Harlem 1 of 2,angel/harlem.mus,Hamlet2,03/20/89
197,POP 80's (Words A-H),Angel/Harlem 2 of 2,angel/harlem.wds,Hamlet2,03/20/89
197,POP 80's (Words A-H),Angelia - Marx Mono,angelia.sal,DC STARR,11/09/89
197,POP 80's (Words A-H),Another Day In Par.tdise *,day{paradise.sal,DC STARR,01/01/90
197,POP 80's (Words A-H),AnotherPartOfMe MJackson*,another part.sal,DCSTARnCPR,09/28/88
197,POP 80's (Words A-H),Anything For You-MiamiSM*,anything 4 u.sal,DCSTARnCPR,04/17/88
197,POP 80's (Words A-H),Anytime,anytime.sal,DCSTARnCPR,01/12/89
197,POP 80's (Words A-H),Arms of Orion Mono,armsoforion.sal,DC STARR,01/14/90
197,POP 80's (Words A-H),BOC-Don't Fear/Reaper*,reaper.sal,Ms Guitar,04/01/88
197,POP 80's (Words A-H),Baby Grand-Billy Joel,baby grand.sal,DCSTARnCPR,05/13/87
197,POP 80's (Words A-H),Baby I Love/Way-Mono,luv your way.sal,DCSTARnCPR,12/04/88
197,POP 80's (Words A-H),Baby Never Lookd Good Blu,looked/blue.sal,SID EDITOR,06/21/90
197,POP 80's (Words A-H),Back to Life,back to life.sal,DC STARR,02/11/90
197,POP 80's (Words A-H),Back to Life *,back/life.sal,SID EDITOR,03/06/90
197,POP 80's (Words A-H),Back/Hi~?;h Life Al!ain,back/life.sal,DCSTARnCPR,08/05/87
197,POP 80's (Words A-H),Bad,bad.sal,DCSTARnCPR,11/06/87
197,POP 80's (Words A-H),Bad Medicine-Mono *,bad medicine.sal,DCSTARnCPR,11/14/88
197,POP 80's (Words A-H),Ballad Of Dorothy Parker*,ballad.sal,FritzDeCat,11/13/87
197,POP 80's (Words A-H),Bartender's Blues,bartblues.sal,Diz Cop,09/05/87
197,POP 80's (Words A-H),Be Still My Beating Heart,still/heart.sal,DCSTARnCPR,03/07/88
197,POP 80's (Words A-H),Be True- Springsteen,be true.sal,BornToRun,08/17/89
197,POP 80's (Words A-H),Beat It - Jackson,beat it.sal,Jama1,02/09/90
197,POP 80's (Words A-H),Beautiful Noise Diamond *,beaut/noise.sal,SID Master,10/13/89
197,POP 80's (Words A-H),"Beg, Borrow and Steal",begborstel.sal,Pat Bell,04/01/88
197,POP 80's (Words A-H),Betcha Say That *,betcha say.sal,DCSTARnCPR,10/16/87
197,POP 80's (Words A-H),Big Love,big luv.sal,DCSTARnCPR,06/05/87
197,POP 80's (Words A-H),Bike - Pink Floyd,bike.sal,SidMeister,11/26/89
197,POP 80's (Words A-H),Billie Jean MJackson *,billie jean.sal,Joubert,04/03/90
197,POP 80's (Words A-H),Billie Jean -Jackson,/billie jean.sal,Jama1,02/09/90
197,POP 80's (Words A-H),Birthday Suit,b-day suit.sal,FatalCharm,09/21/89
197,POP 80's (Words A-H),Black Velvet A Myles E*,/blackvelvet.sal,SID EDITOR,03/25/90
197,POP 80's (Words A-H),Black Velvet AMiles E*,/blak velvet.sal,EricP2,06/03/90
197,POP 80's (Words A-H),Black Velvet Amyles,black velvet.sal,DC STARR,04/03/90
197,POP 80's (Words A-H),Black Velvet- Myles,black velvet.sal,SeanF,03/11/90
197,POP 80's (Words A-H),Blame It On The Rain *,blame/rain.sal,SID EDITOR,11/25/89
197,POP 80's (Words A-H),Blue Eyes E,/blue eyes.sal,Diz Cop2,11/16/89
197,POP 80's (Words A-H),Blue Sky,blue sky.sal,Coyote1,03/03/90
197,POP 80's (Words A-H),Bohemian Rhapsody,bohe rhap.sal,Esky Moe,09/08/88
197,POP 80's (Words A-H),Bohemian Rhapsody *,bohemian.sal,Boondocks,12/22/88
197,POP 80's (Words A-H),Bohemian Rhapsody-Mono,bohemian.sal,DCSTARnCPR,02/24/89
197,POP 80's (Words A-H),Born to Be My Baby,born/baby.sal,DCSTARnCPR,01/12/89
197,POP 80's (Words A-H),Breakout*,breakout.sal,DCSTARnCPR,10/15/87
197,POP 80's (Words A-H),Brilliant Disguise *,brl-disguise.sal,DCSTARnCPR,10/28/87
197,POP 80's (Words A-H),Bring On Night Police RMX,bring/night.sal,LI Dave,06/25/89
197,POP 80's (Words A-H),Bringin' On Heartbreak,bringhrtbrk2.sal,Pyromaniac,11/15/89
197,POP 80's (Words A-H),Broken Wings *,broken wings.sal,DCSTARnCPR,03/29/88
197,POP 80's (Words A-H),Buffalo Stance E*,/buff/stance.sal,MCFAR nCLR,06/07/89
197,POP 80's (Words A-H),Bullet the Blue Sky-U2,bulletblusky.sal,Hamlet2,06/03/89
197,POP 80's (Words A-H),Bungle in the Jungle,bungle/jungl.sal,SidMeister,11/26/89
197,POP 80's (Words A-H),Bungle in the Jungle E,/bungljungl.sal,Lyndie,07/04/89
197,POP 80's (Words A-H),Can't Stay Away-MiamiSM,stay/away/u.sal,DCSTARnCPR,02/29/88
197,POP 80's (Words A-H),Candle in the Wind *,candle/wind.sal,DCSTARnCPR,12/01/87
197,POP 80's (Words A-H),Candle in the Wind *,candle.sal,NickZ,05/20/88
197,POP 80's (Words A-H),Candle in/Wind (Remix),candle/wind.sal,BJ POOLS,12/16/87
197,POP 80's (Words A-H),Cant Fight This Feelin *,fght/feeling.sal,BIGSQUEEZE,05/18/90
197,POP 80's (Words A-H),Catch Me I'm Falling *,catchfalling.sal,DCSTARnCPR,06/05/88
198,POP 80's (Words A-H),Centerfield,centerfield.sal,Collecting,07/28/87
198,POP 80's (Words A-H),Chains of Love,chains.sal,Garfld fan,12/07/88
198,POP 80's (Words A-H),Chains of Love,chains/love.sal,DCSTARnCPR,01/12/89
198,POP 80's (Words A-H),Cherish - Madonna Mono,cherish.sal,DCSTARnCPR,09/27/89
198,POP 80's (Words A-H),CherryBomb-JohnMelencamp*,cherty bomb.sal,DCSTARnCPR,01/26/88
198,POP 80's (Words A-H),Children of the Night *,childrn/nite.sal,DC STARR,05/15/90
198,POP 80's (Words A-H),Circle In The Sand *,circle/sand.sal,DCSTARnCPR,06/19/88
198,POP 80's (Words A-H),Close My Eyes Forever *,closemyeyes.sal,SeanF,05/11/89
198,POP 80's (Words A-H),Closer to the Heart-Mono,closer/heart.sal,DCSTARnCPR,01/24/89
198,POP 80's (Words A-H),Club/End Of/Street ExWd*,club/end/st.sal,DC STARR,07/28/90
198,POP 80's (Words A-H),Cold Hearted-Paula Abdul*,cold hearted.sal,SeanF,08/16/89
198,POP 80's (Words A-H),Cold-Hearted Abdul Mono*,cold-hearted.sal,DCSTARnCPR,08/12/89
198,POP 80's (Words A-H),Cold-Hearted- Abdul *,cold-hearted.sal,MCFAR nCLR,08/09/89
198,POP 80's (Words A-H),Come In From the Rain St*,/comeinrain.msw,Lavender J,12/07/89
198,POP 80's (Words A-H),Coming In&Out/Your Life*,coming in.sal,Sandy C,02/16/88
198,POP 80's (Words A-H),Confidence Man *,con man.sal,SeanF,08/08/89
198,POP 80's (Words A-H),Conga,conga.sal,DCSTARnCPR,08/05/87
198,POP 80's (Words A-H),Control,control.sal,JoeF8,11/26/87
198,POP 80's (Words A-H),Could've Been *,couldve been.sal,DCSTARnCPR,02/15/88
198,POP 80's (Words A-H),Count On Me-JenersonStar,count on me.sal,Collecting,06/25/87
198,POP 80's (Words A-H),Cover Girl - New Kids *,cover girl.sal,SID EDITOR,03/08/90
198,POP 80's (Words A-H),Crazy Love Poco,crazylove.sal,Lyndie,06/06/90
198,POP 80's (Words A-H),Crazy On You- Heart*,crazy on you.sal,SeanF,11/06/89
198,POP 80's (Words A-H),Cross My Heart-Mono*,crossmyheart.sal,DCSTARnCPR,02/03/89
198,POP 80's (Words A-H),Cry to Me Go On And Cry,cry.sal,SeanF,10/20/89
198,POP 80's (Words A-H),Cryin'- Vixen *,cryin.sal,JefferyG1,04/12/89
